Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2010,2010,3050,FAO TIER 1,kt,4351.9921,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2011,2011,3050,FAO TIER 1,kt,4502.8979,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2012,2012,3050,FAO TIER 1,kt,4466.9111,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2013,2013,3050,FAO TIER 1,kt,4595.9022,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2014,2014,3050,FAO TIER 1,kt,4624.8257,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2015,2015,3050,FAO TIER 1,kt,4619.5642,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2016,2016,3050,FAO TIER 1,kt,4544.787,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2017,2017,3050,FAO TIER 1,kt,4604.5114,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2018,2018,3050,FAO TIER 1,kt,4576.2076,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2019,2019,3050,FAO TIER 1,kt,4524.7189,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2020,2020,3050,FAO TIER 1,kt,4733.5109,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2021,2021,3050,FAO TIER 1,kt,4796.8096,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2022,2022,3050,FAO TIER 1,kt,4804.045,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2010,2010,3050,FAO TIER 1,kt,379334.3036,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2011,2011,3050,FAO TIER 1,kt,379648.0296,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2012,2012,3050,FAO TIER 1,kt,379659.1484,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2013,2013,3050,FAO TIER 1,kt,379161.2412,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2014,2014,3050,FAO TIER 1,kt,379319.472,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2015,2015,3050,FAO TIER 1,kt,382879.7392,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2016,2016,3050,FAO TIER 1,kt,386335.7764,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2017,2017,3050,FAO TIER 1,kt,389186.9072,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2018,2018,3050,FAO TIER 1,kt,392097.7788,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2019,2019,3050,FAO TIER 1,kt,394693.0456,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2020,2020,3050,FAO TIER 1,kt,398700.148,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2021,2021,3050,FAO TIER 1,kt,397470.472,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2022,2022,3050,FAO TIER 1,kt,399159.3704,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2010,2010,3050,FAO TIER 1,kt,35972.5424,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2011,2011,3050,FAO TIER 1,kt,36027.8274,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2012,2012,3050,FAO TIER 1,kt,36051.7495,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2013,2013,3050,FAO TIER 1,kt,36033.106,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2014,2014,3050,FAO TIER 1,kt,36077.3779,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2015,2015,3050,FAO TIER 1,kt,36361.3466,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2016,2016,3050,FAO TIER 1,kt,36636.1277,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2017,2017,3050,FAO TIER 1,kt,36861.5354,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2018,2018,3050,FAO TIER 1,kt,37096.2009,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2019,2019,3050,FAO TIER 1,kt,37307.9279,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2020,2020,3050,FAO TIER 1,kt,37643.6721,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2021,2021,3050,FAO TIER 1,kt,37567.9611,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2022,2022,3050,FAO TIER 1,kt,37681.2595,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2010,2010,3050,FAO TIER 1,kt,55506.9265,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2011,2011,3050,FAO TIER 1,kt,55545.113,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2012,2012,3050,FAO TIER 1,kt,55526.4835,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2013,2013,3050,FAO TIER 1,kt,55409.804,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2014,2014,3050,FAO TIER 1,kt,55475.206,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2015,2015,3050,FAO TIER 1,kt,56553.0405,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2016,2016,3050,FAO TIER 1,kt,57507.1995,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2017,2017,3050,FAO TIER 1,kt,58230.305,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2018,2018,3050,FAO TIER 1,kt,58956.723,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2019,2019,3050,FAO TIER 1,kt,59648.85,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2020,2020,3050,FAO TIER 1,kt,60597.7885,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2021,2021,3050,FAO TIER 1,kt,60115.9655,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2022,2022,3050,FAO TIER 1,kt,60361.1435,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2010,2010,3050,FAO TIER 1,kt,12974.771,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2011,2011,3050,FAO TIER 1,kt,12997.773,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2012,2012,3050,FAO TIER 1,kt,13012.931,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2013,2013,3050,FAO TIER 1,kt,13011.8445,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2014,2014,3050,FAO TIER 1,kt,13032.329,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2015,2015,3050,FAO TIER 1,kt,13222.4135,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2016,2016,3050,FAO TIER 1,kt,13373.1455,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2017,2017,3050,FAO TIER 1,kt,13500.0805,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2018,2018,3050,FAO TIER 1,kt,13641.829,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2019,2019,3050,FAO TIER 1,kt,13797.066,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2020,2020,3050,FAO TIER 1,kt,13960.9155,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2021,2021,3050,FAO TIER 1,kt,13941.6235,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2022,2022,3050,FAO TIER 1,kt,13953.999,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2010,2010,3050,FAO TIER 1,kt,90769.4165,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2011,2011,3050,FAO TIER 1,kt,95828.505,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2012,2012,3050,FAO TIER 1,kt,92812.328,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2013,2013,3050,FAO TIER 1,kt,92421.665,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2014,2014,3050,FAO TIER 1,kt,93522.4485,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2015,2015,3050,FAO TIER 1,kt,95854.7665,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2016,2016,3050,FAO TIER 1,kt,92340.5485,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2017,2017,3050,FAO TIER 1,kt,93568.797,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2018,2018,3050,FAO TIER 1,kt,97266.7395,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2019,2019,3050,FAO TIER 1,kt,104084.9245,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2020,2020,3050,FAO TIER 1,kt,112582.706,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2021,2021,3050,FAO TIER 1,kt,107530.163,E,Estimated value
GT,Emissions totals,356,India,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2022,2022,3050,FAO TIER 1,kt,111491.86,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2010,2010,3050,FAO TIER 1,kt,18.02,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2011,2011,3050,FAO TIER 1,kt,20.3785,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2012,2012,3050,FAO TIER 1,kt,25.069,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2013,2013,3050,FAO TIER 1,kt,23.6115,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2014,2014,3050,FAO TIER 1,kt,24.115,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2015,2015,3050,FAO TIER 1,kt,22.3925,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2016,2016,3050,FAO TIER 1,kt,19.981,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2017,2017,3050,FAO TIER 1,kt,13.8595,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2018,2018,3050,FAO TIER 1,kt,12.826,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2019,2019,3050,FAO TIER 1,kt,14.2835,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2020,2020,3050,FAO TIER 1,kt,17.861,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2021,2021,3050,FAO TIER 1,kt,19.5835,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2022,2022,3050,FAO TIER 1,kt,15.5555,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2010,2010,3050,FAO TIER 1,kt,2.6944,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2011,2011,3050,FAO TIER 1,kt,2.5531,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2012,2012,3050,FAO TIER 1,kt,2.8693,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2013,2013,3050,FAO TIER 1,kt,2.8609,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2014,2014,3050,FAO TIER 1,kt,2.7825,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2015,2015,3050,FAO TIER 1,kt,2.3125,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2016,2016,3050,FAO TIER 1,kt,1.9823,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2017,2017,3050,FAO TIER 1,kt,2.0103,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2018,2018,3050,FAO TIER 1,kt,2.3013,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2019,2019,3050,FAO TIER 1,kt,1.8718,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2020,2020,3050,FAO TIER 1,kt,2.2733,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2021,2021,3050,FAO TIER 1,kt,2.8525,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5066,Burning - Crop residues,2022,2022,3050,FAO TIER 1,kt,2.104,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2010,2010,3050,FAO TIER 1,kt,516.8744,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2011,2011,3050,FAO TIER 1,kt,525.0672,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2012,2012,3050,FAO TIER 1,kt,533.8312,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2013,2013,3050,FAO TIER 1,kt,559.1012,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2014,2014,3050,FAO TIER 1,kt,571.8944,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2015,2015,3050,FAO TIER 1,kt,592.7712,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2016,2016,3050,FAO TIER 1,kt,589.4616,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2017,2017,3050,FAO TIER 1,kt,591.7352,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2018,2018,3050,FAO TIER 1,kt,621.768,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2019,2019,3050,FAO TIER 1,kt,632.4612,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2020,2020,3050,FAO TIER 1,kt,610.6576,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2021,2021,3050,FAO TIER 1,kt,637.0056,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5058,Enteric Fermentation,2022,2022,3050,FAO TIER 1,kt,667.562,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2010,2010,3050,FAO TIER 1,kt,103.0367,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2011,2011,3050,FAO TIER 1,kt,101.8705,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2012,2012,3050,FAO TIER 1,kt,101.4056,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2013,2013,3050,FAO TIER 1,kt,93.4113,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2014,2014,3050,FAO TIER 1,kt,94.5766,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2015,2015,3050,FAO TIER 1,kt,102.1608,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2016,2016,3050,FAO TIER 1,kt,99.1326,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2017,2017,3050,FAO TIER 1,kt,102.3044,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2018,2018,3050,FAO TIER 1,kt,99.5241,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2019,2019,3050,FAO TIER 1,kt,100.6718,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2020,2020,3050,FAO TIER 1,kt,105.0301,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2021,2021,3050,FAO TIER 1,kt,99.5317,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5059,Manure Management,2022,2022,3050,FAO TIER 1,kt,96.4173,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2010,2010,3050,FAO TIER 1,kt,428.452,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2011,2011,3050,FAO TIER 1,kt,426.8355,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2012,2012,3050,FAO TIER 1,kt,426.968,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2013,2013,3050,FAO TIER 1,kt,437.4355,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2014,2014,3050,FAO TIER 1,kt,441.066,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2015,2015,3050,FAO TIER 1,kt,477.636,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2016,2016,3050,FAO TIER 1,kt,462.213,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2017,2017,3050,FAO TIER 1,kt,473.184,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2018,2018,3050,FAO TIER 1,kt,485.9835,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2019,2019,3050,FAO TIER 1,kt,493.43,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2020,2020,3050,FAO TIER 1,kt,489.455,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2021,2021,3050,FAO TIER 1,kt,495.709,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5063,Manure left on Pasture,2022,2022,3050,FAO TIER 1,kt,514.418,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2010,2010,3050,FAO TIER 1,kt,65.2165,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2011,2011,3050,FAO TIER 1,kt,63.918,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2012,2012,3050,FAO TIER 1,kt,62.9375,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2013,2013,3050,FAO TIER 1,kt,58.883,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2014,2014,3050,FAO TIER 1,kt,59.0155,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2015,2015,3050,FAO TIER 1,kt,65.8525,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2016,2016,3050,FAO TIER 1,kt,62.699,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2017,2017,3050,FAO TIER 1,kt,65.19,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2018,2018,3050,FAO TIER 1,kt,63.494,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2019,2019,3050,FAO TIER 1,kt,63.653,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2020,2020,3050,FAO TIER 1,kt,66.462,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2021,2021,3050,FAO TIER 1,kt,63.4675,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5062,Manure applied to Soils,2022,2022,3050,FAO TIER 1,kt,62.487,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2010,2010,3050,FAO TIER 1,kt,166.632,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2011,2011,3050,FAO TIER 1,kt,247.192,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2012,2012,3050,FAO TIER 1,kt,248.835,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2013,2013,3050,FAO TIER 1,kt,258.7725,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2014,2014,3050,FAO TIER 1,kt,256.0165,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2015,2015,3050,FAO TIER 1,kt,248.835,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2016,2016,3050,FAO TIER 1,kt,258.216,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2017,2017,3050,FAO TIER 1,kt,267.067,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2018,2018,3050,FAO TIER 1,kt,276.978,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2019,2019,3050,FAO TIER 1,kt,228.483,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2020,2020,3050,FAO TIER 1,kt,182.85,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2021,2021,3050,FAO TIER 1,kt,196.312,E,Estimated value
GT,Emissions totals,376,Israel,723113,Emissions (CO2eq) (AR5),5061,Synthetic Fertilizers,2022,2022,3050,FAO TIER 1,kt,163.664,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2010,2010,3050,FAO TIER 1,kt,158.205,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2011,2011,3050,FAO TIER 1,kt,149.3275,E,Estimated value
GT,Emissions totals,528,Netherlands (Kingdom of the),723113,Emissions (CO2eq) (AR5),5064,Crop Residues,2012,2012,3050,FAO TIER 1,kt,152.6665,E,Estimated value
